2.032534971524831	0.8419035512031976	0.0
1.8292331470655996	1.2222545126431248	0.3
1.5556349186104048	1.5556349186104046	0.6
1.2222545126431252	1.8292331470655996	0.8999999999999999
0.8419035512031977	2.032534971524831	1.2
0.42919870843548236	2.157727616887107	1.5
1.3471114790620887e-16	2.2	1.7999999999999998
-0.4291987084354821	2.157727616887107	2.1
-0.8419035512031975	2.032534971524831	2.4
-1.2222545126431243	1.8292331470655998	2.6999999999999997
-1.5556349186104046	1.5556349186104048	3.0
-1.8292331470655991	1.2222545126431257	3.3
-2.032534971524831	0.8419035512031978	3.5999999999999996
-2.157727616887107	0.429198708435482	3.9
-2.2	2.6942229581241775e-16	4.2
-2.1577276168871076	-0.42919870843548147	4.5
-2.0325349715248313	-0.8419035512031974	4.8
-1.8292331470655996	-1.2222545126431252	5.1
-1.555634918610405	-1.5556349186104046	5.3999999999999995
-1.2222545126431248	-1.8292331470655996	5.7
-0.8419035512031988	-2.0325349715248304	6.0
-0.42919870843548114	-2.1577276168871076	6.3
-4.0413344371862655e-16	-2.2	6.6
0.42919870843548036	-2.1577276168871076	6.8999999999999995
0.841903551203198	-2.032534971524831	7.199999999999999
1.2222545126431241	-1.8292331470656003	7.5
1.5556349186104057	-1.5556349186104035	7.8
1.8292331470655996	-1.2222545126431248	8.1
2.0325349715248304	-0.8419035512031989	8.4
2.1577276168871076	-0.4291987084354813	8.7
2.2	-5.388445916248355e-16	9.0
2.1577276168871076	0.42919870843548025	9.299999999999999
2.032534971524831	0.8419035512031979	9.6
1.8292331470656005	1.2222545126431241	9.9
1.5556349186104037	1.5556349186104055	10.2
1.2222545126431252	1.8292331470655996	10.5
0.841903551203199	2.0325349715248304	10.799999999999999
0.42919870843548147	2.1577276168871076	11.1
6.735557395310443e-16	2.2	11.4
-0.4291987084354801	2.1577276168871076	11.7
-0.8419035512031978	2.032534971524831	12.0
1.5556349186104048	1.5556349186104046	0.0
1.2222545126431252	1.8292331470655996	0.3
0.8419035512031977	2.032534971524831	0.6
0.42919870843548236	2.157727616887107	0.8999999999999999
1.3471114790620887e-16	2.2	1.2
-0.4291987084354821	2.157727616887107	1.5
-0.8419035512031975	2.032534971524831	1.7999999999999998
-1.2222545126431243	1.8292331470655998	2.1
-1.5556349186104046	1.5556349186104048	2.4
-1.8292331470655998	1.2222545126431248	2.6999999999999997
-2.032534971524831	0.8419035512031978	3.0
-2.157727616887107	0.42919870843548297	3.3
-2.2	2.6942229581241775e-16	3.5999999999999996
-2.157727616887107	-0.4291987084354824	3.9
-2.0325349715248313	-0.8419035512031974	4.2
-1.8292331470656003	-1.2222545126431243	4.5
-1.555634918610405	-1.5556349186104046	4.8
-1.2222545126431248	-1.8292331470655996	5.1
-0.8419035512031988	-2.0325349715248304	5.3999999999999995
-0.4291987084354831	-2.1577276168871067	5.7
-4.0413344371862655e-16	-2.2	6.0
0.4291987084354823	-2.157727616887107	6.3
0.8419035512031963	-2.0325349715248313	6.6
1.2222545126431241	-1.8292331470656003	6.8999999999999995
1.5556349186104044	-1.555634918610405	7.199999999999999
1.8292331470655996	-1.2222545126431248	7.5
2.0325349715248313	-0.8419035512031972	7.8
2.1577276168871067	-0.42919870843548324	8.1
2.2	-5.388445916248355e-16	8.4
2.157727616887107	0.4291987084354822	8.7
2.0325349715248318	0.8419035512031962	9.0
1.8292331470656005	1.2222545126431241	9.299999999999999
1.555634918610405	1.5556349186104044	9.6
1.2222545126431252	1.8292331470655996	9.9
0.8419035512031973	2.0325349715248313	10.2
0.42919870843548336	2.1577276168871067	10.5
6.735557395310443e-16	2.2	10.799999999999999
-0.42919870843548397	2.1577276168871067	11.1
-0.8419035512031978	2.032534971524831	11.4
-1.222254512643124	1.8292331470656005	11.7
-1.5556349186104028	1.5556349186104066	12.0
0.8419035512031977	2.032534971524831	0.0
0.42919870843548236	2.157727616887107	0.3
1.3471114790620887e-16	2.2	0.6
-0.4291987084354821	2.157727616887107	0.8999999999999999
-0.8419035512031975	2.032534971524831	1.2
-1.2222545126431243	1.8292331470655998	1.5
-1.5556349186104046	1.5556349186104048	1.7999999999999998
-1.8292331470655998	1.2222545126431248	2.1
-2.032534971524831	0.8419035512031978	2.4
-2.157727616887107	0.42919870843548297	2.6999999999999997
-2.2	2.6942229581241775e-16	3.0
-2.1577276168871076	-0.42919870843548147	3.3
-2.0325349715248313	-0.8419035512031974	3.5999999999999996
-1.8292331470655996	-1.2222545126431252	3.9
-1.555634918610405	-1.5556349186104046	4.2
-1.2222545126431248	-1.8292331470655996	4.5
-0.8419035512031988	-2.0325349715248304	4.8
-0.42919870843548114	-2.1577276168871076	5.1
-4.0413344371862655e-16	-2.2	5.3999999999999995
